name,sw_high,sw_low
E1W 2,0.150135,0.447242
E1W 3,0.191789,0.368794
E2 0,0.207772,0.411113
E2 2,0.273165,0.498914
E2 6,0.190865,0.400841
E2 7,0.327225,0.537961
E2 8,0.414518,0.668143
E2 9,0.234663,0.484739
E20 1,0.100444,0.225597
E3 2,0.164968,0.428547
E3 3,0.142622,0.369774
E3 4,0.152775,0.375758
E3 5,0.147987,0.385790
E3 9,0.153430,0.392430
E4 0,0.217264,0.405001
E4 6,0.173904,0.324101
E4 7,0.218628,0.422541
E4 8,0.258312,0.482433
E4 9,0.228049,0.405576
E5 0,0.498633,0.654709
E5 5,0.385642,0.574448
E5 8,0.390470,0.610371
E5 9,0.297564,0.479207
E6 1,0.128837,0.568329
E6 2,0.072423,0.434130
E6 3,0.074250,0.407950
E6 5,0.086364,0.402448
E6 6,0.138518,0.408724
E6 7,0.075526,0.488818
E6 9,0.049092,0.217732
E7 0,0.127564,0.387678
E7 7,0.129968,0.486022
E7 8,0.124172,0.613849
E7 9,0.130186,0.465662
E8 1,0.545204,0.701004
E8 2,0.583891,0.741710
E8 3,0.368281,0.646576
E8 4,0.502985,0.765288
E9 5,0.478591,0.644642
E9 6,0.381882,0.594277
E9 7,0.426558,0.625679
EC1A 1,0.045755,0.393715
EC1A 2,0.061777,0.415300
EC1A 4,0.046710,0.509129
EC1A 7,0.016638,0.415897
EC1A 9,0.016054,0.243409
EC1M 3,0.225423,0.396460
EC1M 4,0.267164,0.388030
EC1M 5,0.199459,0.404258
EC1M 6,0.278348,0.533715
EC1M 7,0.221642,0.457454
EC1N 2,0.131337,0.488557
EC1N 6,0.318400,0.485166
EC1N 7,0.141129,0.413228
EC1N 8,0.185229,0.327363
EC1R 0,0.149035,0.447870
EC1R 1,0.270973,0.559763
EC1R 3,0.230420,0.406910
EC1R 4,0.179561,0.382975
EC1R 5,0.195140,0.406344
EC1V 0,0.344238,0.576148
EC1V 1,0.294210,0.528100
EC1V 2,0.247378,0.502924
EC1V 3,0.208618,0.399521
EC1V 4,0.194410,0.495669
EC1V 7,0.242709,0.513158
EC1V 8,0.318782,0.435192
EC1V 9,0.309036,0.591136
EC1Y 0,0.102891,0.507439
EC1Y 1,0.117523,0.294332
EC1Y 2,0.117523,0.294332
EC1Y 4,0.186489,0.397780
EC1Y 8,0.241665,0.440947
EC2A 1,0.290636,0.467335
EC2A 2,0.394988,0.771250
EC2A 3,0.585120,0.853888
EC2A 4,0.311914,0.592455
EC2M 1,0.217957,0.680624
EC2M 2,0.199366,0.519499
EC2M 3,0.095956,0.605805
EC2M 4,0.058326,0.740783
EC2M 5,0.204477,0.737948
EC2M 6,0.110171,0.584443
EC2M 7,0.153195,0.635384
EC2N 1,0.045353,0.547169
EC2N 2,0.038874,0.726145
EC2N 3,0.059157,0.539786
EC2N 4,0.052331,0.477503
EC2R 5,0.044766,0.689854
EC2R 6,0.074136,0.645347
EC2R 7,0.033288,0.820660
EC2R 8,0.039340,0.515326
EC2V 5,0.022278,0.459495
EC2V 6,0.018034,0.371972
EC2V 7,0.015458,0.420874
EC2V 8,0.023670,0.456963
EC2Y 5,0.036974,0.409063
EC2Y 8,0.018487,0.583319
EC2Y 9,0.094710,0.544091
EC3A 1,0.049277,0.587803
EC3A 2,0.044992,0.536690
EC3A 3,0.044992,0.580168
EC3A 4,0.047037,0.606539
EC3A 5,0.031358,0.767996
EC3A 6,0.041393,0.613754
EC3A 7,0.030436,0.627761
EC3A 8,0.034494,0.644795
EC3M 1,0.024839,0.231039
EC3M 2,0.040215,0.326445
EC3M 3,0.033780,0.314213
EC3M 4,0.031278,0.327975
EC3M 5,0.024129,0.310152
EC3M 6,0.033780,0.434213
EC3M 7,0.024839,0.378098
EC3M 8,0.032481,0.340590
EC3N 1,0.022600,0.246232
EC3N 2,0.020294,0.425188
EC3N 3,0.035514,0.494078
EC3N 4,0.060436,0.388915
EC3R 5,0.041565,0.435683
EC3R 6,0.090193,0.640847
EC3R 7,0.030413,0.513914
EC3R 8,0.028340,0.433420
EC3V 0,0.021725,0.217154
EC3V 1,0.029483,0.330423
EC3V 3,0.020638,0.206296
EC3V 4,0.037524,0.284175
EC3V 9,0.020135,0.420777
EC4A 1,0.054880,0.318700
EC4A 2,0.097407,0.493685
EC4A 3,0.059550,0.452206
EC4A 4,0.394253,0.635820
EC4M 5,0.069760,0.325643
EC4M 6,0.069760,0.325643
EC4M 7,0.083859,0.320669
EC4M 8,0.056842,0.302376
EC4M 9,0.035691,0.422422
EC4N 1,0.058977,0.289197
EC4N 4,0.054765,0.339968
EC4N 5,0.052876,0.293762
EC4N 6,0.113981,0.468358
EC4N 7,0.047919,0.328722
EC4N 8,0.054765,0.447111
EC4R 0,0.107597,0.353031
EC4R 1,0.122968,0.403464
EC4R 2,0.164559,0.566556
EC4R 3,0.337254,0.582036
EC4R 9,0.127522,0.418408
EC4V 2,0.199473,0.436634
EC4V 3,0.604750,0.749379
EC4V 4,0.216721,0.435022
EC4V 5,0.105382,0.343882
EC4V 6,0.347267,0.624423
EC4Y 0,0.577908,0.760040
EC4Y 1,0.185343,0.466715
EC4Y 7,0.271688,0.609549
EC4Y 8,0.219360,0.443287
EC4Y 9,0.327908,0.560040
EN1 1,0.156086,0.392709
EN1 2,0.122872,0.278883
EN1 3,0.108017,0.316950
EN1 4,0.146048,0.264677
EN1 9,0.134015,0.314329
EN10 6,0.251453,0.454303
EN10 7,0.077475,0.218080
EN11 0,0.055953,0.298351
EN11 1,0.109526,0.333505
EN11 8,0.060280,0.209008
EN11 9,0.219853,0.520747
EN2 0,0.284427,0.476766
EN2 6,0.394098,0.620525
EN2 7,0.185266,0.384968
EN2 8,0.176280,0.326659
EN2 9,0.159244,0.328173
EN3 4,0.172555,0.439718
EN3 5,0.136025,0.469818
EN3 6,0.081752,0.330367
EN3 7,0.136582,0.464648
EN4 0,0.170331,0.340572
EN4 8,0.147362,0.384824
EN4 9,0.128496,0.454937
EN5 1,0.098474,0.371194
EN5 2,0.238383,0.450280
EN5 3,0.192046,0.402661
EN5 4,0.114357,0.345043
EN5 5,0.157921,0.445905
EN5 9,0.163523,0.408896
EN6 1,0.165693,0.358299
EN6 2,0.229424,0.420670
EN6 3,0.119290,0.254411
EN6 4,0.102780,0.276722
EN6 5,0.115417,0.280065
EN6 9,0.148354,0.322566
EN7 5,0.094214,0.237604
EN7 6,0.117895,0.291546
EN8 0,0.160763,0.398613
EN8 1,0.161303,0.413073
EN8 7,0.095406,0.350290
EN8 8,0.093177,0.401006
EN8 9,0.306968,0.508043
EN9 1,0.240925,0.436789
EN9 2,0.173606,0.359642
EN9 3,0.204701,0.355334
EX1 1,0.133188,0.251730
EX1 2,0.147510,0.261349
EX1 3,0.058732,0.121940
EX1 4,0.037934,0.073436
EX1 9,0.048553,0.092308
EX10 0,0.094817,0.181346
EX10 1,0.058471,0.116672
EX10 8,0.287511,0.467690
EX10 9,0.105063,0.299589
EX11 1,0.069740,0.154652
EX12 2,0.144135,0.269869
EX12 3,0.111112,0.252502
EX12 4,0.099210,0.235139
EX12 9,0.127787,0.258390
EX13 5,0.118406,0.204698
EX13 7,0.082318,0.183099
EX13 8,0.120316,0.284635
EX13 9,0.103060,0.203529
EX14 0,0.090652,0.178641
EX14 1,0.136721,0.252387
EX14 2,0.050407,0.106921
EX14 3,0.131680,0.233217
EX14 4,0.072920,0.145511
EX14 9,0.046145,0.123331
EX15 1,0.048055,0.145467
EX15 2,0.068853,0.201116
EX15 3,0.087373,0.186944
EX15 9,0.067388,0.175678
EX16 0,0.040712,0.080548
EX16 4,0.075557,0.170067
EX16 5,0.128315,0.261413
EX16 6,0.111523,0.222918
EX16 7,0.076699,0.132833
EX16 8,0.047330,0.098878
EX16 9,0.105271,0.192673
EX17 1,0.041490,0.142376
EX17 2,0.133707,0.229717
EX17 3,0.083425,0.172868
EX17 4,0.029232,0.084413
EX17 5,0.050018,0.096221
EX17 6,0.032940,0.091513
EX17 9,0.055164,0.125615
EX18 7,0.061411,0.138180
EX19 8,0.037024,0.101527
EX2 0,0.030003,0.091889
EX2 4,0.123001,0.212406
EX2 5,0.088833,0.185234
EX2 6,0.090428,0.198812
EX2 7,0.082378,0.175869
EX2 8,0.106246,0.370891
EX2 9,0.076270,0.233097
EX20 1,0.036859,0.116296
EX20 2,0.042220,0.126646
EX20 3,0.048000,0.143983
EX20 4,0.045041,0.130536
EX20 9,0.043198,0.129371
EX21 5,0.035670,0.117329
EX22 6,0.030407,0.101346
EX22 7,0.042868,0.148075
EX22 9,0.038039,0.126601
EX23 0,0.063541,0.193471
EX23 8,0.100429,0.255889
EX23 9,0.059002,0.163930
EX24 6,0.141075,0.296353
EX3 0,0.127029,0.221442
EX31 1,0.175743,0.357418
EX31 2,0.071380,0.169295
EX31 3,0.071403,0.204277
EX31 4,0.043118,0.178619
EX32 0,0.063233,0.167188
EX32 2,0.037071,0.082883
EX32 7,0.103206,0.230966
EX32 8,0.108405,0.203207
EX32 9,0.085658,0.192579
EX33 1,0.052304,0.140207
EX33 2,0.071596,0.173754
EX34 0,0.088623,0.159266
EX34 4,0.088745,0.217467
EX34 7,0.132451,0.224513
EX34 8,0.053606,0.200743
EX34 9,0.099895,0.274577
EX35 6,0.127348,0.192531
EX36 3,0.052461,0.162317
EX36 4,0.046682,0.144435
EX36 9,0.050846,0.154332
EX37 9,0.045314,0.135432
EX38 7,0.061954,0.218069
EX38 8,0.047433,0.099251
EX38 9,0.055361,0.152807
EX39 1,0.087332,0.187931
EX39 2,0.125101,0.296932
EX39 3,0.030965,0.126937
EX39 4,0.069845,0.154217
EX39 5,0.063998,0.159736
EX39 6,0.054165,0.130508
EX39 9,0.032359,0.079068
EX4 0,0.071965,0.241300
EX4 1,0.157932,0.400075
EX4 2,0.131239,0.225204
EX4 3,0.161799,0.376768
EX4 4,0.074314,0.162845
EX4 5,0.040062,0.082858
EX4 6,0.140832,0.268086
EX4 7,0.085896,0.150902
EX4 8,0.091666,0.184624
EX4 9,0.053621,0.118410
EX5 1,0.132029,0.291585
EX5 2,0.101129,0.172859
EX5 3,0.077024,0.222832
EX5 4,0.035164,0.108975
EX5 5,0.053504,0.131376
EX5 7,0.072504,0.163019
EX6 6,0.025761,0.063446
EX6 7,0.057794,0.126900
EX6 8,0.063109,0.151872
EX7 0,0.039666,0.106678
EX7 7,0.055321,0.143491
EX7 9,0.071277,0.182791
EX8 1,0.275219,0.443825
EX8 2,0.153300,0.248965
EX8 3,0.145432,0.231509
EX8 4,0.079087,0.171185
EX8 5,0.070802,0.155325
EX8 9,0.142542,0.248372
EX9 6,0.034227,0.122383
EX9 7,0.039095,0.162138
EX9 9,0.038481,0.139044
FY1 1,0.146963,0.314727
FY1 2,0.116672,0.252950
FY1 3,0.122262,0.224437
FY1 4,0.161807,0.228619
FY1 5,0.192786,0.346565
FY1 6,0.186847,0.396209
FY1 9,0.072642,0.138276
FY2 0,0.185441,0.323558
FY2 9,0.129669,0.245211
FY3 0,0.169545,0.252236
FY3 7,0.112737,0.227309
FY3 8,0.118430,0.197650
FY3 9,0.143454,0.265460
FY4 1,0.137264,0.311033
FY4 2,0.112317,0.327724
FY4 3,0.180115,0.491732
FY4 4,0.149588,0.299040
FY4 5,0.152642,0.309040
FY5 1,0.127280,0.302995
FY5 2,0.042073,0.200509
FY5 3,0.129043,0.386265
FY5 4,0.079090,0.218389
FY5 5,0.095093,0.207444
FY5 9,0.093717,0.267795
FY6 0,0.104978,0.225541
FY6 6,0.051106,0.096785
FY6 7,0.102253,0.195367
FY6 8,0.191846,0.300844
FY6 9,0.074773,0.174372
FY7 6,0.215299,0.410063
FY7 7,0.043972,0.194373
FY7 8,0.045877,0.170394
FY7 9,0.105114,0.261763
FY8 1,0.127927,0.217940
FY8 2,0.078257,0.228388
FY8 3,0.112549,0.325616
FY8 4,0.061822,0.245460
FY8 5,0.092788,0.240047
FY8 9,0.045789,0.122208
GL1 1,0.245304,0.537378
GL1 2,0.183070,0.377379
GL1 3,0.190837,0.446118
GL1 4,0.374736,0.662384
GL1 5,0.285174,0.561275
GL1 9,0.265247,0.526594
GL10 2,0.169905,0.329085
GL10 3,0.108021,0.230422
GL11 4,0.068444,0.140962
GL11 5,0.066705,0.182062
GL11 6,0.045489,0.158417
GL11 9,0.063910,0.167335
GL12 7,0.061115,0.148348
GL12 8,0.071523,0.187678
GL13 9,0.101409,0.211332
GL14 1,0.067989,0.174532
GL14 2,0.141053,0.364527
GL14 3,0.050384,0.176051
GL14 9,0.095896,0.258054
GL15 4,0.026375,0.110490
GL15 5,0.042847,0.115067
GL15 6,0.032311,0.090282
GL15 9,0.036281,0.108749
GL16 7,0.056716,0.159767
GL16 8,0.087729,0.211396
GL16 9,0.029911,0.076186
GL17 0,0.047041,0.150063
GL17 9,0.053052,0.151808
GL18 1,0.063484,0.142578
GL18 2,0.062720,0.128516
GL19 3,0.084377,0.217951
GL19 4,0.086758,0.170988
GL2 0,0.176338,0.414456
GL2 2,0.129732,0.296170
GL2 3,0.107239,0.230303
GL2 4,0.142535,0.296572
GL2 5,0.155120,0.353388
GL2 7,0.091271,0.224742
GL2 8,0.102391,0.191297
GL2 9,0.104041,0.261465
GL20 5,0.117329,0.259190
GL20 6,0.100765,0.187112
GL20 7,0.086423,0.231193
GL20 8,0.187280,0.336163
GL20 9,0.059401,0.123855
GL3 1,0.152537,0.358408
GL3 2,0.170223,0.364969
GL3 3,0.119472,0.307143
GL3 4,0.182211,0.366085
GL3 5,0.112546,0.247956
GL3 9,0.157564,0.347139
GL4 0,0.149175,0.342984
GL4 3,0.202048,0.360986
GL4 4,0.155287,0.322929
GL4 5,0.191545,0.393157
GL4 6,0.155907,0.403637
GL4 8,0.059125,0.224849
GL5 1,0.099399,0.194847
GL5 2,0.055372,0.138558
GL5 3,0.063031,0.130506
GL5 4,0.147157,0.245786
GL5 5,0.039141,0.077688
GL50 1,0.275186,0.510635
GL50 2,0.330608,0.517926
GL50 3,0.275827,0.492503
GL50 4,0.172800,0.403494
GL50 9,0.638640,0.742013
GL51 0,0.239594,0.475925
GL51 3,0.237767,0.467833
GL51 4,0.124582,0.324456
GL51 6,0.196755,0.419269
GL51 7,0.228219,0.417406
GL51 8,0.228089,0.439608
GL51 9,0.203033,0.364302
GL52 2,0.232923,0.477030
GL52 3,0.125051,0.317348
GL52 5,0.157718,0.508173
GL52 6,0.195240,0.395444
GL52 7,0.080448,0.227407
GL52 8,0.066924,0.275818
GL52 9,0.193877,0.352477
GL53 0,0.170790,0.444826
GL53 7,0.305951,0.554330
GL53 8,0.159397,0.259486
GL53 9,0.108481,0.265119
GL54 1,0.056146,0.131756
GL54 2,0.071443,0.176967
GL54 3,0.048750,0.112781
GL54 4,0.040456,0.070032
GL54 5,0.105769,0.215329
GL55 6,0.148307,0.307260
GL55 9,0.146854,0.304994
GL56 0,0.132524,0.259588
GL56 9,0.117101,0.262484
GL6 0,0.055544,0.115978
GL6 1,0.017720,0.039888
GL6 6,0.021404,0.069071
GL6 7,0.032164,0.065543
GL6 8,0.044134,0.116046
GL6 9,0.081972,0.144789
GL7 0,0.054556,0.145865
GL7 1,0.112200,0.224095
GL7 2,0.071942,0.267572
GL7 3,0.059375,0.184650
GL7 4,0.060937,0.250004
GL7 5,0.047969,0.127943
GL7 6,0.034479,0.076767
GL7 7,0.047439,0.101510
GL7 9,0.026187,0.070015
GL8 0,0.056186,0.119346
GL8 8,0.052230,0.110625
GL9 1,0.117297,0.155892
GU1 1,0.089539,0.252678
GU1 2,0.074717,0.137714
GU1 3,0.099087,0.191062
GU1 4,0.121780,0.312323
GU1 9,0.034289,0.079480
GU10 1,0.122793,0.194611
GU10 2,0.021810,0.046408
GU10 3,0.051868,0.122245
GU10 4,0.105736,0.173843
GU10 5,0.111477,0.173083
GU11 1,0.141577,0.319612
GU11 2,0.094966,0.213438
GU11 3,0.055587,0.148829
GU11 4,0.058569,0.144837
GU11 9,0.086558,0.205924
GU12 4,0.131497,0.303908
GU12 5,0.052638,0.168226
GU12 6,0.120086,0.219068
GU14 0,0.107972,0.239266
GU14 4,0.061944,0.153029
GU14 6,0.084213,0.232913
GU14 7,0.167132,0.290364
GU14 8,0.104734,0.313815
GU14 9,0.087144,0.246117
GU15 1,0.056013,0.130279
GU15 2,0.074232,0.183984
GU15 3,0.144359,0.306252
GU15 4,0.049148,0.120437
GU15 9,0.046309,0.105226
GU16 6,0.060410,0.178437
GU16 7,0.167193,0.376783
GU16 8,0.058915,0.132850
GU16 9,0.082171,0.161347
GU17 0,0.074635,0.196850
GU17 9,0.058498,0.120226
GU18 5,0.063699,0.155324
GU19 5,0.125989,0.257794
GU2 4,0.053335,0.105192
GU2 7,0.081784,0.205415
GU2 8,0.132350,0.269390
GU2 9,0.160224,0.256957
GU20 6,0.091439,0.245478
GU21 2,0.091665,0.208151
GU21 3,0.145378,0.365222
GU21 4,0.093976,0.296353
GU21 5,0.160312,0.364129
GU21 6,0.328625,0.533878
GU21 7,0.124995,0.236179
GU21 8,0.099485,0.216335
GU21 9,0.137477,0.310041
GU22 0,0.075077,0.177056
GU22 2,0.044500,0.579073
GU22 7,0.106802,0.208650
GU22 8,0.100749,0.207862
GU22 9,0.051647,0.135289
GU23 6,0.079239,0.148776
GU23 7,0.067467,0.176397
GU24 0,0.019886,0.117340
GU24 8,0.057203,0.091672
GU24 9,0.058020,0.164319
GU25 4,0.063890,0.123014
GU25 9,0.065564,0.127752
GU26 6,0.029890,0.048779
GU27 1,0.024065,0.072323
GU27 2,0.071326,0.109730
GU27 3,0.050708,0.105355
GU27 9,0.049068,0.098540
GU28 0,0.050624,0.096701
GU28 8,0.049266,0.099210
GU28 9,0.043119,0.092495
GU29 0,0.090601,0.136861
GU29 1,0.096945,0.154922
GU29 9,0.102932,0.167057
GU3 1,0.061606,0.158575
GU3 2,0.107772,0.185476
GU3 3,0.128176,0.209010
GU30 7,0.082201,0.120114
GU30 9,0.082328,0.123771
GU31 4,0.072749,0.127531
GU31 5,0.049090,0.088319
GU32 1,0.039480,0.070102
GU32 2,0.025340,0.092110
GU32 3,0.092113,0.162450
GU32 9,0.017946,0.035401
GU33 6,0.103924,0.136080
GU33 7,0.087285,0.194391
GU34 1,0.109227,0.196980
GU34 2,0.096223,0.152568
GU34 3,0.062375,0.100623
GU34 4,0.029066,0.100724
GU34 5,0.022119,0.061092
GU34 9,0.067407,0.126664
GU35 0,0.076284,0.165201
GU35 5,0.046833,0.108421
GU35 8,0.017574,0.036466
GU35 9,0.029146,0.088943
GU4 7,0.092878,0.215967
GU4 8,0.026990,0.123725
GU46 6,0.044918,0.117479
GU46 7,0.061922,0.191537
GU47 0,0.114215,0.297313
GU47 7,0.094943,0.240709
GU47 8,0.063563,0.148673
GU47 9,0.098989,0.258142
GU5 0,0.047705,0.118275
GU5 9,0.046011,0.093350
GU51 1,0.121872,0.224951
GU51 2,0.061099,0.164277
GU51 3,0.099803,0.199452
GU51 4,0.086218,0.142936
GU51 5,0.044364,0.101592
GU51 9,0.083015,0.163907
GU52 0,0.039124,0.212537
GU52 6,0.112701,0.217531
GU52 7,0.062628,0.120433
GU52 8,0.083114,0.185671
GU52 9,0.078026,0.179330
GU6 7,0.152009,0.270839
GU6 8,0.164530,0.284199
GU6 9,0.156521,0.275073
GU7 1,0.095733,0.190028
GU7 2,0.059672,0.104109
GU7 3,0.068691,0.248036
GU7 9,0.030324,0.072012
GU8 4,0.097989,0.188855
GU8 5,0.063817,0.121227
GU8 6,0.031642,0.117137
GU9 0,0.039324,0.122273
GU9 1,0.092399,0.175571
GU9 7,0.128700,0.207268
GU9 8,0.101221,0.173724
GU9 9,0.092576,0.192845
HA0 1,0.177126,0.447209
HA0 2,0.291830,0.474292
HA0 3,0.296676,0.486806
HA0 4,0.246893,0.423954
HA0 9,0.254102,0.457502
HA1 1,0.161943,0.309471
HA1 2,0.186594,0.388359
HA1 3,0.195138,0.360570
HA1 4,0.224195,0.353495
HA1 9,0.196553,0.355444
HA2 0,0.255092,0.442511
HA2 6,0.275787,0.438530
HA2 7,0.282090,0.449651
HA2 8,0.278229,0.472971
HA2 9,0.236724,0.389968
HA3 0,0.234852,0.380674
HA3 5,0.336491,0.486139
HA3 6,0.236903,0.401466
HA3 7,0.292198,0.442767
HA3 8,0.254612,0.520441
HA3 9,0.235873,0.464938
HA4 0,0.364937,0.495593
HA4 4,0.246781,0.449325
HA4 6,0.302637,0.555961
HA4 7,0.172043,0.419425
HA4 8,0.195471,0.387177
HA4 9,0.208798,0.390848
HA5 1,0.284993,0.407771
HA5 2,0.279541,0.382662
HA5 3,0.203049,0.359920
HA5 4,0.234932,0.399907
HA5 5,0.222039,0.402992
HA5 9,0.242679,0.388878
HA6 1,0.234175,0.397960
HA6 2,0.228807,0.374016
HA6 3,0.178273,0.317799
HA6 9,0.216432,0.366337
HA7 1,0.194767,0.309603
HA7 2,0.237957,0.393804
HA7 3,0.204317,0.339618
HA7 4,0.220405,0.338239
HA7 9,0.215261,0.347107
HA8 0,0.205588,0.367906
HA8 4,0.221241,0.390801
HA8 5,0.195607,0.355027
HA8 6,0.312152,0.471370
HA8 7,0.169195,0.379857
HA8 8,0.271190,0.450210
HA8 9,0.160512,0.317371
HA9 0,0.177302,0.419160
HA9 1,0.203516,0.386510
HA9 6,0.203585,0.335456
HA9 7,0.255946,0.426279
HA9 8,0.189737,0.408503
HA9 9,0.199473,0.344432
HD1 1,0.220014,0.393282
HD1 2,0.169400,0.351659
HD1 3,0.151329,0.272289
HD1 4,0.089001,0.179247
HD1 5,0.040010,0.186631
HD1 6,0.165108,0.372232
HD1 9,0.130058,0.273129
HD2 1,0.062131,0.168929
HD2 2,0.011334,0.070762
HD3 2,0.037220,0.100125
HD3 3,0.036684,0.099516
HD3 4,0.057938,0.155532
HD4 5,0.056468,0.129297
HD4 6,0.031342,0.084838
HD4 7,0.057941,0.125576
HD5 0,0.034808,0.140432
HD5 8,0.023361,0.087538
HD5 9,0.083497,0.236678
HD6 1,0.192387,0.325481
HD6 2,0.047465,0.144351
HD6 3,0.097372,0.185514
HD6 4,0.025824,0.141298
HD6 9,0.091100,0.195606
HD7 4,0.049692,0.154670
HD7 5,0.065208,0.154192
HD7 6,0.149565,0.344004
HD7 9,0.079216,0.197234
HD8 0,0.045488,0.129890
HD8 1,0.039139,0.117835
HD8 8,0.034252,0.102781
HD8 9,0.036937,0.120240
HD9 1,0.027800,0.072241
HD9 2,0.018371,0.089927
HD9 3,0.031878,0.086650
HD9 4,0.081518,0.167438
HD9 5,0.074357,0.227055
HD9 6,0.074094,0.175325
HD9 7,0.054480,0.116852
HD9 9,0.050244,0.130205
HG1 1,0.132109,0.276676
HG1 2,0.154338,0.338813
HG1 3,0.134063,0.291307
HG1 4,0.111035,0.267613
HG1 5,0.139092,0.293301
HG1 9,0.132285,0.293061
HG2 0,0.082216,0.283319
HG2 7,0.147954,0.357240
HG2 8,0.155830,0.375717
HG2 9,0.078134,0.253687
HG3 1,0.058065,0.118035
HG3 2,0.095273,0.281969
HG3 3,0.081530,0.191053
HG3 4,0.129139,0.327293
HG3 5,0.172787,0.275383
HG4 1,0.148964,0.283726
HG4 2,0.145084,0.299521
HG4 3,0.120993,0.210717
HG4 4,0.068080,0.208921
HG4 5,0.079579,0.189821
HG5 0,0.082791,0.218417
HG5 5,0.107767,0.232044
HG5 8,0.142199,0.265863
HG5 9,0.115639,0.214273
HP1 1,0.061876,0.219290
HP1 2,0.049766,0.159223
HP1 3,0.046533,0.135976
HP10 0,0.093174,0.231455
HP10 8,0.062194,0.123425
HP10 9,0.036322,0.142608
HP11 1,0.304760,0.465922
HP11 2,0.695765,0.776847
HP11 9,0.464265,0.589950
HP12 3,0.361140,0.406767
HP12 4,0.172897,0.264772
HP12 9,0.264250,0.334593
HP13 5,0.125096,0.211991
HP13 6,0.423784,0.486767
HP13 7,0.248488,0.317848
HP14 3,0.042431,0.074820
HP14 4,0.076353,0.121806
HP15 6,0.039122,0.117950
HP15 7,0.038442,0.137638
HP16 0,0.046530,0.141351
HP16 6,0.038569,0.134184
HP16 9,0.020722,0.113647
HP17 0,0.017194,0.088488
HP17 8,0.054364,0.175897
HP17 9,0.058538,0.211364
HP18 0,0.094050,0.298370
HP18 1,0.115389,0.401379
HP18 9,0.099555,0.200191
HP19 0,0.091272,0.344251
HP19 7,0.150245,0.451505
HP19 8,0.081903,0.404746
HP19 9,0.070586,0.387291
HP2 4,0.087801,0.205767
HP2 5,0.350737,0.517577
HP2 6,0.061919,0.154072
HP2 7,0.096974,0.174223
HP20 1,0.169737,0.412217
HP20 2,0.053631,0.380243
HP20 9,0.082510,0.285016
HP21 7,0.114628,0.316948
HP21 8,0.229085,0.518442
HP21 9,0.076159,0.268547
HP22 0,0.023826,0.244684
HP22 3,0.033846,0.149872
HP22 4,0.021908,0.211301
HP22 5,0.059084,0.235908
HP22 6,0.057522,0.176540
HP22 7,0.033583,0.337972
HP22 9,0.046460,0.227134
HP23 4,0.053271,0.190226
HP23 5,0.098863,0.229948
HP23 6,0.059058,0.151970
HP23 9,0.072667,0.194932
HP27 0,0.047631,0.118186
HP27 9,0.069621,0.207671
HP3 0,0.036390,0.106040
HP3 8,0.057422,0.181862
HP3 9,0.118418,0.266226
HP4 1,0.080494,0.166997
HP4 2,0.122936,0.207627
HP4 3,0.123217,0.179379
HP4 9,0.111285,0.186865
HP5 1,0.258416,0.353358
HP5 2,0.096538,0.196887
HP5 3,0.126350,0.287245
HP5 9,0.157721,0.272988
HP6 5,0.015000,0.072259
HP6 6,0.060735,0.191321
HP6 9,0.043999,0.143685
HP7 0,0.123882,0.230558
HP7 9,0.074996,0.115362
HP8 4,0.033329,0.108487
HP9 1,0.130927,0.239986
HP9 2,0.057395,0.135225
HP9 9,0.093700,0.187804
HR1 1,0.079151,0.198465
HR1 2,0.167461,0.373894
HR1 3,0.075379,0.156639
HR1 4,0.042297,0.108271
HR1 9,0.027901,0.064712
HR2 0,0.051901,0.164450
HR2 6,0.088246,0.303173
HR2 7,0.116617,0.291913
HR2 8,0.047746,0.091190
HR2 9,0.093838,0.180459
HR3 5,0.073444,0.162209
HR3 6,0.115537,0.226138
HR4 0,0.151830,0.413791
HR4 7,0.126063,0.314107
HR4 8,0.100255,0.227353
HR4 9,0.203618,0.449710
HR5 3,0.137550,0.294922
HR6 0,0.088477,0.173730
HR6 6,0.105957,0.221629
HR6 8,0.146757,0.311612
HR6 9,0.082038,0.174941
HR7 4,0.079760,0.166889
HR8 1,0.038144,0.132559
HR8 2,0.086208,0.200218
HR8 9,0.067265,0.173845
HR9 5,0.039443,0.157741
HR9 6,0.021043,0.049503
HR9 7,0.055910,0.136663
HR9 9,0.043043,0.121765
HU1 1,0.419488,0.607167
HU1 2,0.321535,0.566623
HU1 3,0.317834,0.517879
HU1 4,0.318589,0.518817
HU10 6,0.123151,0.369566
HU10 7,0.040070,0.123764
HU11 4,0.071235,0.236071
HU11 5,0.061825,0.164192
HU12 0,0.091022,0.192185
HU12 8,0.117469,0.263024
HU12 9,0.104699,0.214621
HU13 0,0.107345,0.222036
HU13 3,0.120632,0.291899
HU13 9,0.143574,0.400215
HU14 3,0.085923,0.138296
HU15 1,0.062692,0.182639
HU15 2,0.081445,0.247202
HU16 4,0.091830,0.216532
HU16 5,0.120191,0.257280
HU17 0,0.124133,0.288309
HU17 5,0.066816,0.164453
HU17 6,0.048526,0.116141
HU17 7,0.157964,0.311602
HU17 8,0.091936,0.227786
HU17 9,0.116584,0.348114
HU18 1,0.100368,0.190074
HU19 2,0.125421,0.282792
HU2 0,0.167585,0.414055
HU2 8,0.223865,0.547156
HU2 9,0.086300,0.267452
HU20 3,0.014187,0.067343
HU3 1,0.153812,0.456517
HU3 2,0.117451,0.408428
