name,e_high,e_low,d02_high,d02_low,d03_high,d03_low,d06_high,d06_low,d09_high,d09_low,d12_high,d12_low,basis
DD9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
DD10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
DD11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
DE1,0.090862,0.325084,0.062095,0.284419,0.060318,0.257454,0.038526,0.177026,0.023457,0.125236,0.000092,0.075168,postcode
DE3,0.001280,0.002896,0.000671,0.001970,0.000528,0.001536,0.000325,0.000826,0.000206,0.000562,0.000116,0.000371,postcode
DE4,0.038075,0.043763,0.022997,0.032481,0.016027,0.028333,0.008042,0.025042,0.004041,0.019001,0.000054,0.014967,postcode
DE5,0.008947,0.010438,0.006444,0.007642,0.006312,0.007242,0.002241,0.002704,0.000190,0.000519,0.000107,0.000342,postcode
DE6,0.018305,0.025533,0.004159,0.006185,0.004074,0.004674,0.001446,0.001745,0.000123,0.000335,0.000069,0.000221,postcode
DE7,0.006727,0.008290,0.002050,0.007017,0.001106,0.005066,0.000136,0.000347,0.000087,0.000236,0.000049,0.000156,postcode
DE11,0.000574,0.002245,0.000301,0.000885,0.000237,0.000690,0.000146,0.000371,0.000092,0.000252,0.000052,0.000166,postcode
DE12,0.002753,0.007492,0.000546,0.003315,0.000430,0.001250,0.000264,0.000672,0.000168,0.000457,0.000095,0.000302,postcode
DE13,0.025788,0.056773,0.005356,0.030147,0.002267,0.019869,0.001162,0.005431,0.000099,0.001276,0.000056,0.000177,postcode
DE14,0.100833,0.434761,0.016875,0.277994,0.007193,0.172233,0.001581,0.012866,0.000134,0.000366,0.000076,0.000241,postcode
DE15,0.006442,0.009599,0.005927,0.008814,0.004020,0.006660,0.003847,0.004272,0.001960,0.002263,0.001884,0.002100,postcode
DE21,0.045720,0.104266,0.024856,0.081695,0.019247,0.077563,0.013614,0.058248,0.008808,0.046244,0.008774,0.031092,postcode
DE22,0.007861,0.016781,0.003031,0.008161,0.002969,0.007059,0.001967,0.005838,0.001003,0.003897,0.000964,0.001987,postcode
DE23,0.003286,0.025843,0.002112,0.006317,0.001139,0.002486,0.000140,0.000357,0.000089,0.000243,0.000050,0.000160,postcode
DE24,0.065781,0.085670,0.060518,0.066055,0.056277,0.062535,0.040296,0.046354,0.030207,0.032859,0.022640,0.027762,postcode
DE45,0.054513,0.063082,0.044331,0.052433,0.031737,0.039411,0.019053,0.029079,0.006495,0.025595,0.006363,0.022217,postcode
DE55,0.003824,0.004461,0.000265,0.001606,0.000208,0.000606,0.000128,0.000326,0.000081,0.000222,0.000046,0.000146,postcode
DE56,0.043382,0.054081,0.024446,0.033884,0.019990,0.029277,0.008931,0.019050,0.006679,0.012341,0.004442,0.007860,postcode
DE65,0.112980,0.231573,0.039643,0.127772,0.014655,0.067016,0.000274,0.014907,0.000174,0.004027,0.000098,0.002089,postcode
DE72,0.046269,0.073609,0.034944,0.044830,0.028375,0.037965,0.026026,0.026536,0.017340,0.021985,0.002260,0.002518,postcode
DE73,0.011992,0.024275,0.006023,0.014403,0.004085,0.010399,0.003910,0.007972,0.000178,0.002300,0.000100,0.000320,postcode
DE74,0.038440,0.082982,0.012200,0.064790,0.012008,0.050084,0.006085,0.023708,0.005926,0.009229,0.002981,0.006147,postcode
DE75,0.001727,0.003908,0.000906,0.002659,0.000713,0.002073,0.000438,0.001115,0.000278,0.000759,0.000157,0.000500,postcode
DG1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
DG2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
DG3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
DG4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
DG5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
DG6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
DG7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
DG8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
DG9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
DG10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
DG11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
DG12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
DG13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
DG14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
DG16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
DH1,0.024097,0.027443,0.019100,0.022450,0.018267,0.021609,0.015745,0.018252,0.014908,0.016580,0.011592,0.014094,postcode
DH2,0.004365,0.005807,0.002922,0.004371,0.001538,0.002974,0.000092,0.001513,0.000074,0.000108,0.000052,0.000092,postcode
DH3,0.021433,0.025475,0.017391,0.022763,0.016055,0.021415,0.005387,0.010733,0.004045,0.010700,0.001375,0.009361,postcode
DH4,0.008426,0.014659,0.006313,0.013580,0.006304,0.013562,0.003159,0.008345,0.001085,0.005230,0.000039,0.004189,postcode
DH5,0.007324,0.012668,0.005482,0.010834,0.003715,0.007300,0.003621,0.005435,0.003597,0.003640,0.003569,0.003621,postcode
DH6,0.003030,0.004984,0.001076,0.003035,0.001068,0.003018,0.001017,0.002003,0.000051,0.000075,0.000036,0.000064,postcode
DH7,0.011229,0.012853,0.007229,0.009649,0.007222,0.008051,0.000845,0.000874,0.000043,0.000062,0.000030,0.000053,postcode
DH8,0.002405,0.003200,0.000098,0.000897,0.000092,0.000127,0.000051,0.000078,0.000041,0.000059,0.000029,0.000051,postcode
DH9,0.000974,0.001840,0.000931,0.000977,0.000924,0.000962,0.000055,0.000909,0.000044,0.000065,0.000031,0.000055,postcode
DL1,0.026539,0.055420,0.014094,0.045383,0.010786,0.037954,0.001701,0.015729,0.000040,0.009114,0.000025,0.003345,postcode
DL2,0.054338,0.067527,0.035373,0.053176,0.031815,0.050752,0.014141,0.040053,0.008254,0.031767,0.001207,0.025860,postcode
DL3,0.001240,0.012946,0.001067,0.011838,0.001033,0.007363,0.000950,0.001064,0.000926,0.000996,0.000910,0.000957,postcode
DL4,0.010706,0.011535,0.006945,0.010730,0.000535,0.004219,0.000241,0.000646,0.000154,0.000405,0.000096,0.000265,postcode
DL5,0.019574,0.024991,0.001536,0.013230,0.001487,0.011870,0.001368,0.006614,0.000062,0.002705,0.000039,0.001378,postcode
DL6,0.051837,0.058079,0.016411,0.018173,0.014890,0.016606,0.011825,0.013478,0.011785,0.011902,0.011758,0.011836,postcode
DL7,0.022411,0.029601,0.013946,0.019689,0.012527,0.019593,0.006935,0.015308,0.005531,0.007006,0.005506,0.005580,postcode
DL8,0.020823,0.030434,0.011270,0.013150,0.007824,0.010531,0.000065,0.001882,0.000042,0.000963,0.000026,0.000925,postcode
DL9,0.003434,0.004079,0.000510,0.001008,0.000416,0.000836,0.000187,0.000502,0.000120,0.000315,0.000075,0.000206,postcode
DL10,0.029019,0.069760,0.019273,0.049242,0.013282,0.037267,0.001280,0.027593,0.000058,0.012044,0.000036,0.006046,postcode
DL11,0.019925,0.037433,0.008916,0.013585,0.006716,0.011317,0.006518,0.008910,0.004341,0.004510,0.000065,0.000179,postcode
DL12,0.010143,0.018724,0.007135,0.008784,0.007082,0.008687,0.006954,0.007131,0.004177,0.004286,0.004152,0.004225,postcode
DL13,0.010639,0.024201,0.003281,0.014736,0.001196,0.007507,0.000078,0.002255,0.000050,0.001154,0.000031,0.000086,postcode
DL14,0.026705,0.040534,0.015483,0.022459,0.013750,0.019848,0.007718,0.013780,0.003443,0.008613,0.000876,0.003473,postcode
DL15,0.010242,0.013372,0.003055,0.003337,0.003002,0.003239,0.000106,0.000284,0.000068,0.000178,0.000042,0.000117,postcode
DL16,0.005581,0.019128,0.005260,0.010512,0.005197,0.008757,0.005044,0.005255,0.004998,0.005129,0.003329,0.003417,postcode
DL17,0.000736,0.004851,0.000379,0.002568,0.000309,0.000621,0.000139,0.000373,0.000089,0.000234,0.000056,0.000153,postcode
DN1,0.006325,0.008798,0.005245,0.007715,0.004582,0.007202,0.003183,0.005794,0.002337,0.004365,0.001745,0.003156,postcode
DN2,0.004379,0.006091,0.003631,0.005341,0.003172,0.004986,0.002204,0.004011,0.001618,0.003022,0.001208,0.002185,postcode
DN3,0.007416,0.008751,0.005499,0.006833,0.003808,0.005223,0.001719,0.003129,0.001262,0.002357,0.000942,0.001704,postcode
DN4,0.004952,0.015519,0.002358,0.007641,0.001401,0.005975,0.000973,0.002526,0.000714,0.001334,0.000533,0.000965,postcode
DN5,0.056237,0.063323,0.054781,0.060855,0.050461,0.057608,0.038754,0.046909,0.025250,0.032154,0.019946,0.026597,postcode
DN6,0.119910,0.146288,0.085005,0.128583,0.073229,0.124905,0.027854,0.107049,0.012554,0.084596,0.006544,0.035869,postcode
DN7,0.305316,0.326214,0.294215,0.309141,0.281874,0.298383,0.263118,0.272159,0.240219,0.259355,0.227921,0.231758,postcode
DN8,0.364027,0.373892,0.327661,0.343441,0.287684,0.317390,0.182030,0.235397,0.094569,0.145499,0.064510,0.087334,postcode
DN9,0.036569,0.090935,0.025929,0.058834,0.024114,0.049953,0.020442,0.040553,0.017091,0.031142,0.009595,0.018996,postcode
DN10,0.056238,0.082147,0.031302,0.065846,0.027385,0.060306,0.021225,0.043776,0.011998,0.023779,0.006402,0.019479,postcode
DN11,0.005335,0.008846,0.002484,0.004824,0.002171,0.004581,0.001508,0.002744,0.001107,0.002068,0.000827,0.001495,postcode
DN12,0.005522,0.014827,0.004843,0.014147,0.004428,0.012274,0.001999,0.009840,0.001468,0.007392,0.001096,0.006633,postcode
DN14,0.506882,0.584264,0.478645,0.520908,0.464795,0.497570,0.410886,0.435325,0.351754,0.365933,0.263516,0.285880,postcode
DN15,0.025295,0.050014,0.014546,0.034114,0.011180,0.030810,0.008537,0.019924,0.004065,0.015209,0.003818,0.011615,postcode
DN16,0.003375,0.004695,0.002798,0.004117,0.002445,0.003843,0.001698,0.003092,0.001247,0.002329,0.000931,0.001684,postcode
DN17,0.127474,0.194480,0.092512,0.167639,0.080057,0.152200,0.044964,0.090707,0.029387,0.058648,0.016961,0.035815,postcode
DN18,0.229219,0.326082,0.204513,0.317080,0.190722,0.306065,0.144736,0.286247,0.099337,0.269026,0.080384,0.218005,postcode
DN19,0.314473,0.421199,0.289028,0.403655,0.287968,0.402834,0.273870,0.365006,0.244848,0.331098,0.168802,0.305447,postcode
DN20,0.050901,0.086249,0.025220,0.069403,0.020406,0.061733,0.007790,0.035856,0.002867,0.018804,0.001041,0.009246,postcode
DN21,0.084237,0.168797,0.068474,0.132445,0.054306,0.118321,0.029624,0.082608,0.013196,0.041006,0.007873,0.017852,postcode
DN22,0.041818,0.122922,0.032542,0.094181,0.023403,0.076169,0.017266,0.044077,0.008878,0.025765,0.003817,0.017257,postcode
DN31,0.237849,0.497806,0.136122,0.370316,0.095681,0.318307,0.054541,0.148353,0.020952,0.072056,0.006339,0.033438,postcode
DN32,0.521338,0.695847,0.406865,0.652693,0.298719,0.612924,0.067206,0.522529,0.001437,0.310725,0.001073,0.202243,postcode
DN33,0.004471,0.006219,0.003707,0.005453,0.003239,0.005091,0.002250,0.004095,0.001652,0.003085,0.001234,0.002231,postcode
DN34,0.005271,0.145192,0.004370,0.123713,0.003819,0.098594,0.002652,0.037750,0.001948,0.007753,0.001454,0.002630,postcode
DN35,0.319082,0.379617,0.227753,0.340345,0.170528,0.323144,0.048776,0.293398,0.010831,0.255167,0.003277,0.186777,postcode
DN36,0.042126,0.058353,0.026732,0.053281,0.024861,0.048550,0.013701,0.035909,0.008771,0.030631,0.001042,0.012210,postcode
DN37,0.028516,0.091200,0.019131,0.073068,0.012909,0.072765,0.003337,0.048610,0.001380,0.022985,0.001030,0.001863,postcode
DN38,0.020827,0.028970,0.017269,0.025404,0.015088,0.023715,0.010480,0.019077,0.007697,0.014373,0.005746,0.010391,postcode
DN39,0.019261,0.026792,0.015970,0.023494,0.013953,0.021932,0.009692,0.017643,0.007118,0.013293,0.005314,0.009610,postcode
DN40,0.193293,0.347822,0.123894,0.340231,0.057077,0.333150,0.016091,0.300986,0.006505,0.218031,0.005975,0.155139,postcode
DN41,0.079389,0.090978,0.077699,0.089285,0.076663,0.084621,0.062892,0.074697,0.026821,0.072463,0.010451,0.066711,postcode
DT1,0.012868,0.014418,0.001944,0.010055,0.000456,0.006013,0.000168,0.000514,0.000062,0.000164,0.000038,0.000103,postcode
DT2,0.028538,0.032175,0.009986,0.011889,0.007259,0.007468,0.004459,0.004689,0.001780,0.004457,0.000025,0.001807,postcode
DT3,0.049109,0.049367,0.016197,0.024925,0.008953,0.021986,0.000181,0.013247,0.000066,0.001587,0.000041,0.000111,postcode
DT4,0.146459,0.150905,0.128038,0.133551,0.090699,0.124961,0.023516,0.086495,0.004301,0.010760,0.002156,0.003271,postcode
DT5,0.048973,0.052635,0.041745,0.045424,0.038228,0.042069,0.034452,0.035270,0.031105,0.031348,0.027953,0.028107,postcode
DT6,0.026426,0.039919,0.009707,0.026276,0.006497,0.022096,0.001155,0.012684,0.000048,0.002176,0.000029,0.001104,postcode
DT7,0.025974,0.033226,0.011573,0.022165,0.007800,0.018565,0.003748,0.014592,0.000156,0.003739,0.000096,0.003583,postcode
DT8,0.023273,0.048005,0.005934,0.014687,0.001391,0.002353,0.000512,0.001568,0.000188,0.000502,0.000115,0.000314,postcode
DT9,0.010921,0.030035,0.001650,0.014095,0.001499,0.011778,0.001255,0.005998,0.000052,0.003477,0.000032,0.001200,postcode
DT10,0.007922,0.008301,0.003078,0.003468,0.002796,0.003295,0.000266,0.000813,0.000098,0.000260,0.000060,0.000163,postcode
DT11,0.035147,0.055763,0.013461,0.032223,0.011476,0.029357,0.007554,0.021740,0.001902,0.014986,0.000027,0.012155,postcode
DY1,0.000336,0.000505,0.000224,0.000413,0.000174,0.000371,0.000107,0.000241,0.000052,0.000179,0.000035,0.000097,postcode
DY2,0.001670,0.003173,0.001558,0.003080,0.000174,0.001705,0.000107,0.000242,0.000052,0.000179,0.000035,0.000097,postcode
DY3,0.000307,0.000462,0.000205,0.000378,0.000159,0.000339,0.000098,0.000221,0.000048,0.000164,0.000032,0.000089,postcode
DY4,0.023204,0.042106,0.016859,0.030563,0.015778,0.027402,0.005298,0.012702,0.000041,0.010568,0.000027,0.003204,postcode
DY5,0.001345,0.001482,0.001255,0.001407,0.000141,0.000299,0.000086,0.000195,0.000042,0.000145,0.000028,0.000078,postcode
DY6,0.003036,0.004555,0.000227,0.001766,0.000176,0.001723,0.000108,0.001592,0.000053,0.000181,0.000035,0.000098,postcode
DY7,0.017416,0.026127,0.011611,0.017577,0.011507,0.017489,0.003009,0.008862,0.000109,0.000375,0.000073,0.000203,postcode
DY8,0.010490,0.013167,0.008706,0.012252,0.007818,0.012225,0.005206,0.007005,0.000034,0.005252,0.000022,0.000062,postcode
DY9,0.009709,0.009858,0.006080,0.006247,0.002507,0.002681,0.001271,0.001390,0.001223,0.001335,0.000031,0.000086,postcode
DY10,0.023583,0.033853,0.010313,0.023641,0.003175,0.021581,0.001096,0.011340,0.000040,0.003179,0.000027,0.001088,postcode
DY11,0.016058,0.022778,0.014637,0.020066,0.011967,0.016092,0.009280,0.010723,0.006605,0.009351,0.005277,0.006649,postcode
DY12,0.020908,0.036484,0.010526,0.032953,0.008756,0.031192,0.006963,0.025907,0.003480,0.015588,0.003458,0.010363,postcode
DY13,0.047914,0.074034,0.034825,0.071052,0.030448,0.066684,0.024612,0.053575,0.017348,0.050626,0.010124,0.033246,postcode
DY14,0.005254,0.005460,0.003503,0.003732,0.003442,0.003681,0.001745,0.001908,0.001679,0.001833,0.001658,0.001733,postcode
E1,0.000574,0.001475,0.000453,0.001245,0.000396,0.001026,0.000304,0.000542,0.000233,0.000367,0.000167,0.000290,postcode
E1W,0.010749,0.075786,0.007457,0.033044,0.007219,0.026560,0.006836,0.010615,0.003758,0.004313,0.003482,0.003992,postcode
E2,0.000902,0.002318,0.000711,0.001957,0.000622,0.001612,0.000477,0.000852,0.000367,0.000576,0.000263,0.000455,postcode
E3,0.027300,0.040452,0.026287,0.033302,0.025357,0.029593,0.020955,0.023831,0.014009,0.015037,0.007069,0.007226,postcode
E4,0.044973,0.052683,0.018549,0.041829,0.009015,0.035189,0.002575,0.010295,0.002465,0.005822,0.001312,0.003603,postcode
E5,0.007464,0.101701,0.002576,0.064306,0.002445,0.023863,0.002234,0.002782,0.002072,0.002378,0.001920,0.002202,postcode
E6,0.321785,0.330989,0.299534,0.308559,0.269671,0.302685,0.205573,0.282041,0.164663,0.257495,0.127067,0.244138,postcode
E7,0.001594,0.004095,0.001256,0.003456,0.001098,0.002848,0.000843,0.001504,0.000648,0.001017,0.000464,0.000804,postcode
E8,0.001198,0.003078,0.000944,0.002598,0.000825,0.002141,0.000634,0.001131,0.000487,0.000765,0.000349,0.000604,postcode
E9,0.140762,0.158894,0.130216,0.137831,0.122748,0.125602,0.101989,0.102512,0.072466,0.072758,0.038546,0.041752,postcode
E10,0.071432,0.118101,0.013101,0.097036,0.012955,0.093063,0.002482,0.021861,0.000596,0.009468,0.000427,0.000739,postcode
E11,0.001041,0.008736,0.000821,0.004682,0.000717,0.003073,0.000551,0.000983,0.000423,0.000665,0.000303,0.000525,postcode
E12,0.211092,0.216933,0.193227,0.196177,0.188039,0.195361,0.177747,0.188584,0.150122,0.177981,0.117537,0.165257,postcode
E13,0.046389,0.242154,0.037439,0.200109,0.018293,0.165000,0.005966,0.041124,0.002330,0.016491,0.000432,0.014565,postcode
E14,0.003237,0.006192,0.002032,0.003239,0.001432,0.002505,0.001356,0.001553,0.000745,0.000855,0.000691,0.000792,postcode
E15,0.006059,0.364348,0.002091,0.309056,0.001985,0.238822,0.001813,0.103255,0.001682,0.050559,0.001559,0.015503,postcode
E16,0.017238,0.480895,0.004515,0.435196,0.000571,0.310362,0.000439,0.066420,0.000337,0.004390,0.000241,0.000418,postcode
E17,0.031367,0.063753,0.013459,0.035474,0.007929,0.031830,0.001679,0.013550,0.000239,0.003111,0.000171,0.000296,postcode
E18,0.015921,0.044041,0.015427,0.037671,0.012477,0.036780,0.006669,0.026660,0.000949,0.006925,0.000679,0.001177,postcode
E20,0.007527,0.017033,0.006790,0.011591,0.006444,0.010263,0.005888,0.007331,0.005462,0.006269,0.005061,0.005803,postcode
EC1A,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,postcode
EC1M,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,postcode
EC1N,0.000133,0.000133,0.000133,0.000133,0.000133,0.000133,0.000133,0.000133,0.000133,0.000133,0.000133,0.000133,postcode
EC1R,0.000080,0.000080,0.000080,0.000080,0.000080,0.000080,0.000080,0.000080,0.000080,0.000080,0.000080,0.000080,postcode
EC1V,0.000045,0.000045,0.000045,0.000045,0.000045,0.000045,0.000045,0.000045,0.000045,0.000045,0.000045,0.000045,postcode
EC1Y,0.000122,0.000122,0.000122,0.000122,0.000122,0.000122,0.000122,0.000122,0.000122,0.000122,0.000122,0.000122,postcode
EC2A,0.000072,0.000072,0.000072,0.000072,0.000072,0.000072,0.000072,0.000072,0.000072,0.000072,0.000072,0.000072,postcode
EC2M,0.000158,0.000158,0.000158,0.000158,0.000158,0.000158,0.000158,0.000158,0.000158,0.000158,0.000158,0.000158,postcode
EC2N,0.000407,0.000407,0.000407,0.000407,0.000407,0.000407,0.000407,0.000407,0.000407,0.000407,0.000407,0.000407,postcode
EC2R,0.000305,0.000305,0.000305,0.000305,0.000305,0.000305,0.000305,0.000305,0.000305,0.000305,0.000305,0.000305,postcode
EC2V,0.000226,0.000226,0.000226,0.000226,0.000226,0.000226,0.000226,0.000226,0.000226,0.000226,0.000226,0.000226,postcode
EC2Y,0.000236,0.000236,0.000236,0.000236,0.000236,0.000236,0.000236,0.000236,0.000236,0.000236,0.000236,0.000236,postcode
EC3A,0.000309,0.000309,0.000309,0.000309,0.000309,0.000309,0.000309,0.000309,0.000309,0.000309,0.000309,0.000309,postcode
EC3M,0.000252,0.000252,0.000252,0.000252,0.000252,0.000252,0.000252,0.000252,0.000252,0.000252,0.000252,0.000252,postcode
EC3N,0.010872,0.010872,0.010872,0.010872,0.010872,0.010872,0.010872,0.010872,0.010872,0.010872,0.010872,0.010872,postcode
EC3R,0.000241,0.000241,0.000241,0.000241,0.000241,0.000241,0.000241,0.000241,0.000241,0.000241,0.000241,0.000241,postcode
EC3V,0.000247,0.000247,0.000247,0.000247,0.000247,0.000247,0.000247,0.000247,0.000247,0.000247,0.000247,0.000247,postcode
EC4A,0.000196,0.000196,0.000196,0.000196,0.000196,0.000196,0.000196,0.000196,0.000196,0.000196,0.000196,0.000196,postcode
EC4M,0.000220,0.000220,0.000220,0.000220,0.000220,0.000220,0.000220,0.000220,0.000220,0.000220,0.000220,0.000220,postcode
EC4N,0.000297,0.000297,0.000297,0.000297,0.000297,0.000297,0.000297,0.000297,0.000297,0.000297,0.000297,0.000297,postcode
EC4R,0.032612,0.032612,0.032612,0.032612,0.032612,0.032612,0.032612,0.032612,0.032612,0.032612,0.032612,0.032612,postcode
EC4V,0.000188,0.000188,0.000188,0.000188,0.000188,0.000188,0.000188,0.000188,0.000188,0.000188,0.000188,0.000188,postcode
EC4Y,0.000165,0.000165,0.000165,0.000165,0.000165,0.000165,0.000165,0.000165,0.000165,0.000165,0.000165,0.000165,postcode
EH1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
EH37,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
