x,y,value
2500,517500,1269.979
2500,522500,1005.0835
2500,527500,910.89276
7500,512500,1182.9113
7500,517500,1004.03156
7500,522500,932.7814
7500,527500,951.19025
12500,507500,1096.1233
12500,512500,966.4142
12500,517500,940.60095
12500,522500,998.3867
12500,527500,979.58124
12500,532500,958.1388
17500,497500,1176.2124
17500,502500,1145.5725
17500,507500,939.2095
17500,512500,1029.8894
17500,517500,1084.3412
17500,522500,1083.1838
17500,527500,998.1761
17500,532500,971.7119
17500,547500,1450.1378
22500,492500,1258.4745
22500,497500,1305.1907
22500,502500,1062.6024
22500,507500,974.9588
22500,512500,1103.9667
22500,517500,1043.8455
22500,522500,1041.179
22500,527500,976.3241
22500,532500,997.533
22500,542500,1454.1903
22500,547500,1658.6367
22500,552500,1808.4529
27500,492500,1275.7205
27500,497500,1237.8289
27500,502500,956.2433
27500,507500,913.34314
27500,512500,910.01794
27500,517500,876.5085
27500,522500,903.7375
27500,527500,914.9513
27500,532500,1090.5242
27500,537500,1272.5958
27500,542500,1531.8914
27500,547500,1604.0403
27500,552500,1624.2432
32500,487500,1029.3723
32500,492500,1155.4711
32500,497500,998.46814
32500,502500,820.91034
32500,507500,792.1303
32500,512500,802.03845
32500,517500,787.8263
32500,522500,817.05096
32500,527500,891.097
32500,532500,1054.1936
32500,537500,1238.106
32500,542500,1452.6215
32500,547500,1399.1753
32500,552500,1364.0768
37500,482500,900.0166
37500,487500,982.8583
37500,492500,974.09924
37500,497500,822.7943
37500,502500,719.80597
37500,507500,685.37933
37500,512500,741.07184
37500,517500,768.10876
37500,522500,833.49475
37500,527500,910.4398
37500,532500,1021.13495
37500,537500,1199.1305
37500,542500,1348.1522
37500,547500,1220.3127
37500,552500,1178.2723
42500,482500,842.4961
42500,487500,838.8412
42500,492500,800.1039
42500,497500,741.00397
42500,502500,714.85144
42500,507500,723.4081
42500,512500,801.2035
42500,517500,852.1095
42500,522500,901.2712
42500,527500,935.2438
42500,532500,1053.9047
42500,537500,1200.1677
42500,542500,1185.6116
42500,547500,1100.5441
42500,552500,1047.7837
42500,557500,988.43634
47500,482500,782.03894
47500,487500,753.95044
47500,492500,714.1708
47500,497500,725.0582
47500,502500,789.0978
47500,507500,826.1798
47500,512500,864.391
47500,517500,936.7601
47500,522500,977.12616
47500,527500,974.0335
47500,532500,1044.8761
47500,537500,1125.5223
47500,542500,1006.07996
47500,547500,971.5042
47500,552500,941.4974
47500,557500,884.35626
47500,562500,884.6003
52500,482500,767.16895
52500,487500,733.4208
52500,492500,698.69104
52500,497500,773.5473
52500,502500,874.50195
52500,507500,871.9448
52500,512500,868.7612
52500,517500,965.11804
52500,522500,1011.7064
52500,527500,955.5094
52500,532500,949.7482
52500,537500,961.02673
52500,542500,870.0377
52500,547500,923.3494
52500,552500,812.18256
52500,557500,794.2357
52500,562500,887.9925
52500,567500,899.4515
52500,572500,904.59485
52500,577500,860.9579
52500,582500,816.6135
57500,482500,784.90466
57500,487500,771.73914
57500,492500,755.8344
57500,497500,843.8458
57500,502500,921.027
57500,507500,918.1711
57500,512500,927.78406
57500,517500,997.4429
57500,522500,1006.2988
57500,527500,942.0314
57500,532500,877.6876
57500,537500,825.4955
57500,542500,841.479
57500,547500,898.2913
57500,552500,845.6022
57500,557500,916.75525
57500,562500,991.4498
57500,567500,896.0465
57500,572500,894.8047
57500,577500,895.59314
57500,582500,884.93475
57500,587500,807.8228
57500,782500,1939.07
62500,492500,813.9977
62500,497500,855.8004
62500,502500,905.5374
62500,507500,1053.4954
62500,512500,1011.19806
62500,517500,948.99335
62500,522500,945.5555
62500,527500,897.2093
62500,532500,820.536
62500,537500,745.0089
62500,542500,881.9591
62500,547500,987.35626
62500,552500,928.1061
62500,557500,1005.7035
62500,562500,1051.0188
62500,567500,957.5848
62500,572500,980.0757
62500,577500,1018.18787
62500,582500,969.882
62500,587500,926.2868
62500,797500,1939.0394
67500,507500,1107.2073
67500,512500,994.4365
67500,517500,832.3457
67500,522500,861.1127
67500,527500,910.37366
67500,532500,871.75995
67500,537500,861.5607
67500,542500,1055.6608
67500,547500,1015.4717
67500,552500,943.28503
67500,557500,1073.735
67500,562500,1146.1569
67500,567500,1086.5793
67500,572500,1006.3002
67500,577500,991.23157
67500,582500,1006.91064
67500,587500,1011.71375
67500,797500,1941.5928
67500,802500,2030.0599
72500,512500,902.9585
72500,517500,775.53235
72500,522500,852.95544
72500,527500,936.7241
72500,532500,897.1815
72500,537500,949.2147
72500,542500,1046.4944
72500,547500,1002.84845
72500,552500,1068.5934
72500,557500,1216.2639
72500,562500,1276.8372
72500,567500,1085.6063
72500,572500,937.77405
72500,577500,967.34375
72500,582500,979.7243
72500,802500,2086.395
72500,817500,2032.0466
72500,822500,1781.4512
72500,827500,1789.2955
72500,832500,1578.9125
72500,867500,1767.5564
72500,872500,1777.3557
77500,512500,790.5793
77500,517500,787.5649
77500,522500,849.70636
77500,527500,933.6121
77500,532500,927.4293
77500,537500,968.2296
77500,542500,1026.1741
77500,547500,997.6981
77500,552500,1156.8547
77500,557500,1265.3544
77500,562500,1299.7113
77500,567500,1117.005
77500,572500,989.6716
77500,577500,1008.31464
77500,582500,952.40643
77500,812500,2054.527
77500,817500,2046.9387
77500,822500,1746.085
77500,827500,1758.2666
77500,832500,1653.9645
77500,837500,1704.9812
77500,842500,1636.2036
77500,847500,1590.7595
77500,852500,1573.6025
77500,857500,1552.708
77500,862500,1614.9309
77500,867500,1653.7786
77500,872500,1681.0416
82500,492500,836.15643
82500,497500,788.1968
82500,502500,783.8503
82500,507500,752.2983
82500,512500,739.237
82500,517500,820.21765
82500,522500,857.68994
82500,527500,928.0493
82500,532500,932.8006
82500,537500,946.20294
82500,542500,969.83105
82500,547500,1011.82635
82500,552500,1191.4452
82500,557500,1266.7443
82500,562500,1284.4121
82500,567500,1173.118
82500,572500,1032.8411
82500,577500,981.9127
82500,582500,870.6787
82500,587500,781.2855
82500,592500,805.19543
82500,812500,2120.5464
82500,817500,2134.567
82500,822500,1897.4879
82500,827500,1890.5951
82500,832500,1700.5745
82500,837500,1764.6068
82500,842500,1532.0847
82500,847500,1409.6796
82500,852500,1484.1775
82500,857500,1472.2374
82500,862500,1518.5273
82500,867500,1671.9836
82500,872500,1712.3793
87500,487500,767.1764
87500,492500,799.5731
87500,497500,784.7518
87500,502500,762.1437
87500,507500,723.919
87500,512500,737.6117
87500,517500,805.10144
87500,522500,845.60565
87500,527500,892.709
87500,532500,884.8428
87500,537500,880.3202
87500,542500,854.31525
87500,547500,1097.6727
87500,552500,1226.0822
87500,557500,1208.932
87500,562500,1187.1678
87500,567500,1053.9612
87500,572500,957.4196
87500,577500,831.8864
87500,582500,720.1846
87500,587500,679.5504
87500,592500,801.36
87500,597500,1062.9899
87500,847500,1598.6531
87500,852500,1652.9353
87500,857500,1660.2891
87500,862500,1711.4929
87500,867500,1831.0276
87500,872500,1844.4055
87500,877500,1864.9154
87500,887500,1977.575
92500,12500,1116.1927
92500,487500,782.2019
92500,492500,859.32306
92500,497500,814.2494
92500,502500,762.80286
92500,507500,711.56335
92500,512500,715.0592
92500,517500,763.8653
92500,522500,774.13245
92500,527500,807.6535
92500,532500,822.1201
92500,537500,823.8161
92500,542500,791.5167
92500,547500,978.78174
92500,552500,1186.6434
92500,557500,1017.20245
92500,562500,1048.162
92500,567500,1042.5728
92500,572500,914.654
92500,577500,774.0807
92500,582500,754.46594
92500,587500,863.53076
92500,592500,912.855
92500,597500,1086.597
92500,742500,1740.5752
92500,857500,1852.559
92500,862500,1907.1572
92500,867500,2002.5117
92500,872500,1843.4773
92500,877500,1896.2229
97500,477500,646.2168
97500,482500,661.819
97500,487500,821.6885
97500,492500,896.2241
97500,497500,813.04456
97500,502500,753.01965
97500,507500,679.8529
97500,512500,665.6159
97500,517500,714.8136
97500,522500,733.94476
97500,527500,729.66254
97500,532500,775.396
97500,537500,788.0599
97500,542500,744.5391
97500,547500,904.8524
97500,552500,971.1416
97500,557500,857.26825
97500,562500,935.6458
97500,567500,1024.1483
97500,572500,956.2933
97500,577500,885.0065
97500,582500,875.242
97500,587500,926.58167
97500,592500,865.82385
97500,597500,999.21747
97500,742500,1759.1614
97500,747500,1737.0889
97500,872500,1936.0859
97500,892500,1753.9309
97500,912500,1628.7003
97500,917500,1601.916
97500,922500,1628.2234
97500,927500,1619.8796
102500,472500,587.4192
102500,477500,644.5547
102500,482500,774.14
102500,487500,887.43976
102500,492500,925.1326
102500,497500,820.6383
102500,502500,735.5626
102500,507500,659.68445
102500,512500,626.4971
102500,517500,697.40845
102500,522500,715.70685
102500,527500,731.40063
102500,532500,780.7448
102500,537500,789.7006
102500,542500,716.1815
102500,547500,808.5003
102500,552500,722.57385
102500,557500,684.2979
102500,562500,812.0886
102500,567500,852.3586
102500,572500,871.8348
102500,577500,847.94855
102500,582500,813.4068
102500,587500,811.2688
102500,592500,711.9602
102500,597500,842.6341
102500,747500,1745.1381
102500,882500,1856.7571
102500,887500,1633.3572
102500,892500,1704.5374
102500,897500,1650.1273
102500,907500,1372.9054
102500,912500,1573.4215
102500,917500,1606.339
102500,922500,1528.9441
102500,927500,1885.6599
102500,932500,2057.0605
102500,937500,1918.2312
107500,472500,558.76056
107500,477500,651.5327
107500,482500,853.3416
107500,487500,920.1654
107500,492500,881.8478
107500,497500,782.2253
107500,502500,705.71594
107500,507500,631.1866
107500,512500,590.4706
107500,517500,680.32623
107500,522500,684.4353
107500,527500,747.94885
107500,532500,782.31213
107500,537500,812.4748
107500,542500,709.1111
107500,547500,734.20605
107500,552500,623.6052
107500,557500,608.6218
107500,562500,693.4657
107500,567500,713.5735
107500,572500,729.45935
107500,577500,712.8514
107500,582500,709.5133
107500,587500,674.9576
107500,592500,636.9386
107500,597500,813.1151
107500,747500,1748.0312
107500,887500,1627.4846
107500,892500,1737.3054
107500,897500,1537.5662
107500,902500,1532.7097
107500,907500,1392.5603
107500,912500,2057.6797
107500,917500,1896.6624
107500,922500,1857.8962
107500,927500,1947.2803
107500,932500,2009.4811
107500,937500,1728.0266
112500,472500,560.9392
112500,477500,712.6086
112500,482500,883.6374
112500,487500,837.08496
112500,492500,771.21716
112500,497500,710.2457
112500,502500,665.74
112500,507500,595.60974
112500,512500,565.226
112500,517500,668.51184
112500,522500,659.7523
112500,527500,766.49036
112500,532500,722.08746
112500,537500,617.90173
112500,542500,634.194
112500,547500,645.8244
112500,552500,564.0499
112500,557500,560.7235
112500,562500,611.90686
112500,567500,611.7412
112500,572500,626.7139
112500,577500,651.65717
112500,582500,701.09344
112500,587500,694.4586
112500,592500,679.7761
112500,597500,809.6505
112500,602500,790.7219
112500,752500,1895.1438
112500,847500,1793.4424
112500,892500,1783.9274
112500,897500,1589.8674
112500,902500,1571.4846
112500,907500,1680.783
112500,912500,2092.4382
112500,917500,1872.0199
112500,922500,1717.5573
112500,927500,1651.2513
112500,932500,1789.3672
112500,937500,1458.4539
117500,477500,789.58704
117500,482500,815.8322
117500,487500,745.5524
117500,492500,683.48505
117500,497500,654.70013
117500,502500,623.0287
117500,507500,569.0382
117500,512500,555.1628
117500,517500,647.28754
117500,522500,630.0462
117500,527500,734.38525
117500,532500,750.6524
117500,537500,645.4414
117500,542500,649.1723
117500,547500,666.53784
117500,552500,572.64124
117500,557500,580.57385
117500,562500,629.0781
117500,567500,649.19385
117500,572500,702.6977
117500,577500,731.71155
117500,582500,738.8885
117500,587500,724.2516
117500,592500,696.3531
117500,597500,819.30505
117500,602500,820.1813
117500,652500,1455.0681
117500,657500,1515.5156
117500,752500,1880.0465
117500,757500,1888.6582
117500,842500,1624.8544
117500,847500,1814.7435
117500,852500,1863.9408
117500,892500,1778.3821
117500,897500,1529.3948
117500,902500,1711.8416
117500,907500,1997.8395
117500,912500,2044.3171
117500,917500,1815.26
117500,922500,1565.0216
117500,927500,1418.2537
117500,932500,1454.5298
117500,937500,1264.232
117500,942500,1462.0276
122500,477500,692.7039
122500,482500,738.24866
122500,487500,698.72034
122500,492500,648.9069
122500,497500,636.59735
122500,502500,624.0298
122500,507500,580.6707
122500,512500,560.1038
122500,517500,604.59
122500,522500,590.25604
122500,527500,673.5462
122500,532500,690.9836
122500,537500,645.45404
122500,542500,669.12036
122500,547500,708.6717
122500,552500,649.61676
122500,557500,670.7756
122500,562500,700.9049
122500,567500,727.22546
122500,572500,758.22266
122500,577500,743.2254
122500,582500,779.8462
122500,587500,762.8633
122500,592500,747.3481
122500,597500,879.1071
122500,602500,870.71857
122500,657500,1398.2178
122500,662500,1371.6063
122500,667500,1366.6921
122500,757500,1855.2184
122500,762500,1906.2012
122500,807500,2036.8992
122500,837500,1875.6719
122500,842500,1881.0094
122500,847500,2018.1881
122500,852500,1811.8806
122500,862500,1893.4824
122500,897500,1628.5087
122500,902500,1936.8728
122500,907500,1946.2676
122500,912500,1988.9246
122500,917500,1644.1091
122500,922500,1427.2058
122500,927500,1290.9537
122500,932500,1239.4457
122500,937500,1111.8253
122500,942500,1318.7755
122500,947500,1303.6116
127500,472500,550.5029
127500,477500,657.94885
127500,482500,823.56287
127500,487500,757.0568
127500,492500,690.47644
127500,497500,665.34515
127500,502500,638.19745
127500,507500,597.3815
127500,512500,581.25745
127500,517500,577.1684
127500,522500,544.96375
127500,527500,598.1463
127500,532500,631.3339
127500,537500,631.46716
127500,542500,631.62384
127500,547500,646.8091
127500,552500,655.8539
127500,557500,685.016
127500,562500,719.86584
127500,567500,708.0936
127500,572500,727.44855
127500,577500,760.5863
127500,582500,846.859
127500,587500,841.9085
127500,592500,991.7163
127500,597500,997.3942
127500,602500,931.24835
127500,642500,1293.2117
127500,647500,1388.4711
127500,657500,1387.6521
127500,662500,1299.1062
127500,667500,1416.1952
127500,672500,1454.9011
127500,722500,1811.6863
127500,762500,1894.4119
127500,807500,2096.3813
127500,842500,1850.9281
127500,847500,1794.225
127500,852500,1683.0823
127500,857500,1813.8424
127500,862500,1971.2532
127500,902500,1847.7488
127500,907500,1962.4375
127500,912500,2104.3743
127500,917500,1689.7283
127500,922500,1416.9907
127500,927500,1221.4778
127500,932500,1126.6018
127500,937500,1118.2255
127500,942500,1463.4591
127500,947500,1359.7117
132500,467500,781.6179
132500,472500,580.50214
132500,477500,843.50867
132500,482500,968.12744
132500,487500,845.28577
132500,492500,708.8333
132500,497500,626.7137
132500,502500,652.3892
132500,507500,631.8656
132500,512500,618.9166
132500,517500,574.0828
132500,522500,529.598
132500,527500,591.1668
132500,532500,647.17377
132500,537500,654.9561
132500,542500,651.17914
132500,547500,621.03314
132500,552500,704.2697
132500,557500,742.92236
132500,562500,795.0316
132500,567500,780.07605
132500,572500,906.083
132500,577500,1003.62744
132500,582500,1161.8646
132500,587500,1089.9585
132500,592500,1229.9507
132500,597500,1114.7458
132500,642500,1306.0027
132500,647500,1410.569
132500,652500,1309.5192
132500,657500,1393.3347
132500,662500,1296.1678
132500,667500,1267.164
132500,672500,1494.1232
132500,717500,1682.3792
132500,722500,1705.4426
132500,797500,1898.1442
132500,802500,2130.7703
132500,827500,1705.3713
132500,832500,1843.9818
132500,837500,1913.7633
132500,842500,1720.583
132500,847500,1916.3151
132500,852500,1946.3682
132500,857500,1836.2009
132500,902500,2083.407
132500,907500,2234.8384
132500,912500,2277.6343
132500,917500,1720.1859
132500,922500,1447.4667
132500,927500,1217.089
132500,932500,1181.2244
132500,937500,1215.5747
132500,942500,1416.4537
132500,947500,1264.773
137500,22500,1178.2074
137500,27500,1097.0016
137500,32500,1147.6577
137500,467500,900.06836
137500,472500,687.6025
137500,477500,850.3812
137500,482500,1054.5233
137500,487500,974.217
137500,492500,720.9579
137500,497500,618.8189
137500,502500,701.61975
137500,507500,678.9308
137500,512500,650.02124
137500,517500,596.4416
137500,522500,565.4771
137500,527500,645.422
137500,532500,731.6577
137500,537500,742.93097
137500,542500,696.6283
137500,547500,693.3094
137500,552500,769.3661
137500,557500,820.51404
137500,562500,958.6998
137500,567500,928.6413
137500,572500,1129.4368
137500,577500,1251.1575
137500,582500,1376.42
137500,587500,1162.1892
137500,592500,1266.2527
137500,597500,1138.1927
137500,647500,1298.8802
137500,652500,1275.3904
137500,657500,1437.0286
137500,662500,1288.825
137500,667500,1268.3785
137500,672500,1443.2346
137500,677500,1416.9368
137500,687500,1542.2849
137500,692500,1821.933
137500,697500,1817.3558
137500,717500,1496.4198
137500,722500,1530.3721
137500,742500,1712.7731
137500,747500,1829.7188
137500,752500,1830.238
137500,792500,1896.8033
137500,797500,2248.2437
137500,802500,2235.729
137500,822500,1746.8092
137500,827500,2069.7947
137500,832500,2208.4573
137500,837500,1758.1296
137500,842500,1845.78
137500,847500,1977.0061
137500,852500,1728.8225
137500,857500,1419.512
137500,862500,1447.5205
137500,867500,1400.38
137500,872500,1898.9387
137500,907500,2300.9646
137500,912500,2188.0884
137500,917500,1589.6553
137500,922500,1422.1943
137500,927500,1243.4346
137500,932500,1254.9739
137500,937500,1300.2786
137500,942500,1363.8792
137500,947500,1215.7948
137500,952500,1296.771
142500,22500,1239.5538
142500,27500,1159.2416
142500,32500,1219.3887
142500,37500,1308.3494
142500,472500,801.10846
142500,477500,972.9874
142500,482500,1220.1311
142500,487500,1044.695
142500,492500,738.4002
142500,497500,669.5836
142500,502500,759.4974
142500,507500,713.1525
142500,512500,645.9844
142500,517500,595.69946
142500,522500,633.67456
142500,527500,649.7021
142500,532500,742.6719
142500,537500,758.48645
142500,542500,700.72144
142500,547500,741.53174
142500,552500,799.5832
142500,557500,948.5311
142500,562500,1148.5234
142500,567500,1118.8008
142500,572500,1256.6697
142500,577500,1316.0847
142500,582500,1530.5502
142500,587500,1213.5895
142500,592500,1339.0686
142500,597500,1306.7283
142500,647500,1425.612
142500,652500,1771.3529
142500,657500,1965.9812
142500,662500,1533.6072
142500,667500,1382.0458
142500,672500,1381.5055
142500,677500,1305.5302
142500,697500,1731.9573
142500,717500,1502.4944
142500,722500,1566.2365
142500,727500,1484.7585
142500,732500,1682.6716
142500,737500,1532.2106
142500,742500,1553.4382
142500,747500,1829.0859
142500,752500,1756.7906
142500,757500,1555.0587
142500,762500,1645.4574
142500,767500,1718.4705
142500,797500,2425.047
142500,812500,1793.9984
142500,817500,1660.677
142500,822500,2144.7512
142500,827500,2237.4546
142500,832500,2158.5835
142500,837500,2046.1907
142500,842500,2007.5576
142500,847500,1851.4801
142500,852500,1463.3833
142500,857500,1406.4381
142500,862500,1562.1023
142500,867500,1546.2534
142500,872500,1975.3787
142500,912500,2038.7585
142500,917500,1781.8457
142500,922500,1640.989
142500,927500,1355.3788
142500,932500,1360.8696
142500,937500,1357.2416
142500,942500,1336.3921
142500,947500,1265.4939
142500,952500,1329.0946
142500,957500,1233.1099
147500,27500,1222.8296
147500,32500,1247.0994
147500,37500,1261.2156
147500,477500,986.1185
147500,482500,1178.1383
147500,487500,1006.6915
147500,492500,743.4564
147500,497500,713.1498
147500,502500,728.9669
147500,507500,674.47363
147500,512500,623.18024
147500,517500,624.7377
147500,522500,676.00183
147500,527500,691.7736
147500,532500,724.9389
147500,537500,705.8495
147500,542500,689.01624
147500,547500,858.7246
147500,552500,928.6761
147500,557500,1100.6146
147500,562500,1258.027
147500,567500,1208.3059
147500,572500,1350.3109
147500,577500,1220.1975
147500,652500,2077.0461
147500,657500,2294.3865
147500,662500,1520.1705
147500,667500,1326.8529
147500,672500,1282.4305
147500,677500,1351.542
147500,717500,1476.7004
147500,722500,1662.7094
147500,727500,1537.8276
147500,732500,1751.6321
147500,737500,1779.1316
147500,742500,1572.1804
147500,747500,1714.8119
147500,752500,1624.1449
147500,757500,1488.7317
147500,762500,1486.3682
147500,767500,1552.6885
147500,787500,1968.2471
147500,817500,1805.5068
147500,822500,2620.9878
147500,827500,2634.611
147500,832500,2301.389
147500,837500,2197.0454
147500,842500,2013.5631
147500,847500,1678.5922
147500,852500,1702.3923
147500,857500,1920.8518
147500,862500,1975.1638
147500,867500,1809.1158
147500,872500,2081.276
147500,932500,1471.9792
147500,937500,1408.1532
147500,942500,1383.01
147500,947500,1406.8323
147500,952500,1474.5212
147500,957500,1355.9343
147500,962500,1574.8782
152500,32500,1287.5676
152500,37500,1313.4718
152500,492500,746.3503
152500,497500,707.4631
152500,502500,651.9993
152500,507500,624.87537
152500,512500,627.4919
152500,517500,644.611
152500,522500,656.6959
152500,527500,673.8623
152500,532500,688.014
152500,542500,743.2743
152500,547500,1019.52795
152500,552500,1005.54034
152500,557500,1139.5685
152500,562500,1136.9572
152500,667500,1503.3215
152500,672500,1531.1809
152500,677500,1607.426
152500,682500,1463.576
152500,687500,1329.0361
152500,722500,1721.4147
152500,727500,1435.9955
152500,732500,1816.9277
152500,737500,1811.782
152500,742500,1567.1216
152500,747500,1564.5477
152500,752500,1520.62
152500,762500,1382.3912
152500,767500,1564.5576
152500,772500,2279.8745
152500,812500,1734.7908
152500,817500,1608.1656
152500,822500,2312.859
152500,827500,2467.4417
152500,832500,2238.9243
152500,837500,2102.039
152500,842500,1858.2416
152500,847500,1883.5139
152500,852500,2140.6008
152500,857500,2264.3218
152500,862500,2254.193
152500,932500,1634.5359
152500,942500,1628.3558
152500,947500,1678.8549
152500,952500,1709.0762
152500,957500,1625.8892
152500,962500,1668.7272
157500,27500,1102.505
157500,32500,1172.7439
157500,37500,1084.3047
157500,42500,1000.7416
157500,492500,744.4051
157500,497500,731.1363
157500,502500,622.04626
157500,507500,615.53754
157500,512500,631.2709
157500,517500,610.28357
157500,522500,596.10754
157500,527500,628.0664
157500,532500,691.3573
157500,537500,730.8442
157500,542500,730.0257
157500,547500,940.16345
157500,552500,1022.1343
157500,557500,1106.5973
157500,612500,1019.48865
157500,672500,1706.3219
157500,677500,1688.9785
157500,682500,1438.1742
157500,687500,1368.3274
157500,692500,1981.5359
157500,722500,1837.3206
157500,727500,1654.0934
157500,732500,2096.6812
157500,737500,1830.1012
157500,742500,1528.8254
157500,747500,1280.7411
157500,752500,1237.861
157500,757500,1316.8706
157500,762500,1445.3256
157500,767500,1682.6451
157500,772500,2109.6782
157500,802500,1887.0693
157500,807500,1694.592
157500,817500,1611.2068
157500,822500,2209.5903
157500,827500,2343.912
157500,832500,1882.5725
157500,837500,1805.5632
157500,842500,1706.4242
157500,847500,1703.5867
157500,957500,1642.303
162500,27500,1033.8618
162500,32500,1111.1998
162500,37500,1026.4523
162500,42500,942.5184
162500,487500,1055.4049
162500,492500,788.9137
162500,497500,706.1068
162500,502500,627.85016
162500,507500,612.42145
162500,512500,575.8857
162500,517500,586.93787
162500,522500,577.2031
162500,527500,667.10876
162500,532500,721.49524
162500,537500,771.55676
162500,547500,979.23096
162500,552500,978.9837
162500,607500,964.7858
162500,612500,1149.9656
162500,617500,1148.6823
162500,647500,1573.2056
162500,682500,1503.8533
162500,687500,1618.364
162500,692500,2070.2893
162500,697500,1917.4756
162500,722500,1924.557
162500,727500,1916.3519
162500,732500,2164.3696
162500,737500,1773.6185
162500,742500,1519.308
162500,747500,1070.2506
162500,752500,1356.3591
162500,757500,1301.1989
162500,762500,1411.2678
162500,767500,1640.0369
162500,772500,1682.7021
162500,802500,1657.7014
162500,807500,1784.0446
162500,812500,1851.3239
162500,817500,1628.3473
162500,822500,2043.4828
162500,827500,2014.5554
162500,832500,1726.5989
162500,857500,1468.2324
167500,12500,1068.1384
167500,17500,1123.886
167500,22500,991.57825
167500,27500,1066.933
167500,32500,1158.3528
167500,37500,1124.3237
167500,42500,1005.7103
167500,47500,1049.7975
167500,492500,771.4591
167500,497500,792.63
167500,502500,643.23035
167500,507500,618.3241
167500,522500,596.5461
167500,527500,729.7628
167500,532500,745.36536
167500,537500,835.215
167500,607500,1173.571
167500,612500,1182.0176
167500,617500,1263.6477
167500,622500,1037.4675
167500,627500,1000.1836
167500,632500,1118.877
167500,637500,1247.8785
167500,642500,1287.9915
167500,652500,1420.141
167500,692500,1839.8926
167500,697500,1720.9967
167500,702500,1697.9791
167500,722500,2192.1602
167500,727500,2071.9868
167500,732500,2083.0598
167500,737500,1890.0764
167500,742500,1367.4146
167500,747500,1173.4996
167500,752500,1252.6047
167500,757500,1414.4279
167500,762500,1533.9572
167500,767500,1312.3167
167500,772500,1211.7914
167500,777500,1236.8549
167500,782500,1398.4126
167500,787500,1438.7579
167500,792500,1578.1656
167500,797500,1637.4268
167500,807500,1665.9504
167500,812500,1784.9935
167500,817500,1616.425
167500,822500,1807.3268
167500,847500,1206.9377
167500,852500,1342.3923
172500,12500,1100.0146
172500,17500,1197.8987
172500,22500,1071.4067
172500,27500,1080.7666
172500,32500,1232.6418
172500,37500,1179.3699
172500,42500,1018.8413
172500,47500,983.57654
172500,52500,935.1011
172500,222500,1236.0491
172500,227500,1257.216
172500,502500,734.7399
172500,507500,715.4007
172500,512500,683.6715
172500,517500,691.03217
172500,522500,704.899
172500,527500,795.19354
172500,532500,803.846
172500,607500,1182.538
172500,612500,1188.3011
172500,617500,1341.1141
172500,622500,1150.2249
172500,627500,1124.4631
172500,632500,1298.9369
172500,637500,1290.7506
172500,642500,1263.4451
172500,647500,1365.2682
172500,652500,1330.8776
172500,662500,1194.7766
172500,667500,1279.4354
172500,672500,1263.6553
172500,677500,1241.2004
172500,682500,1252.5319
172500,687500,1424.941
172500,707500,1674.2682
172500,712500,1626.9269
172500,727500,2165.0425
172500,732500,2311.735
172500,737500,2107.5142
172500,742500,1398.4915
172500,747500,1267.1534
172500,752500,1274.3557
172500,757500,1552.8795
172500,762500,1364.3079
172500,767500,1133.154
172500,772500,1066.3479
172500,777500,1280.1824
172500,782500,1324.8214
172500,787500,1489.8096
172500,792500,1523.7562
172500,797500,1426.564
172500,802500,1433.9727
172500,807500,1623.1887
172500,817500,1522.5852
172500,822500,1676.6711
172500,827500,1532.8398
172500,837500,1025.7893
172500,842500,1094.0769
172500,847500,1274.2631
172500,852500,1448.1711
172500,857500,1638.4518
172500,867500,1272.847
172500,882500,1567.9059
172500,887500,1607.1321
177500,17500,1328.8856
177500,22500,1227.0592
177500,27500,1247.6151
177500,32500,1152.569
177500,37500,1160.258
177500,42500,1030.0032
177500,47500,991.242
177500,52500,908.49963
177500,57500,1009.43085
177500,62500,985.2377
177500,207500,1123.8702
177500,222500,1132.1964
177500,227500,1152.012
177500,512500,835.76044
177500,517500,832.66907
177500,612500,1429.8284
177500,617500,1532.0496
177500,627500,1372.9832
177500,632500,1618.9233
177500,637500,1467.2244
177500,642500,1462.9427
177500,647500,1412.7231
177500,652500,1266.305
177500,657500,1242.0453
177500,662500,1301.2616
177500,667500,1479.268
177500,672500,1440.0486
177500,677500,1407.1986
177500,682500,1390.6736
177500,687500,1356.1814
177500,692500,1337.1654
177500,697500,1253.0647
177500,702500,1368.2089
177500,707500,1413.8339
177500,712500,1467.954
177500,717500,1601.2
177500,742500,1637.5338
177500,747500,1369.5894
177500,752500,1591.4832
177500,757500,1604.5964
177500,762500,1303.6199
177500,767500,1311.1627
177500,772500,1222.306
177500,777500,1504.0164
177500,782500,1790.1951
177500,787500,1864.7444
177500,792500,1743.3352
177500,797500,1424.7183
177500,802500,1381.0631
177500,807500,1628.3717
177500,812500,1418.9031
177500,817500,1719.0996
177500,822500,1847.5935
177500,827500,1449.247
177500,832500,1203.1488
177500,837500,1085.7058
177500,842500,1434.5481
177500,847500,1589.9178
177500,852500,1598.6287
177500,857500,1515.1155
177500,862500,1030.8982
177500,867500,1128.2898
177500,872500,1363.6648
177500,877500,1307.7238
177500,882500,1506.012
177500,887500,1642.3262
177500,892500,2014.2021
182500,32500,1152.9169
182500,37500,1111.6146
182500,42500,986.5298
182500,47500,966.71564
182500,52500,943.16516
182500,57500,1084.8713
182500,62500,994.09454
182500,207500,984.4308
182500,212500,1073.388
182500,222500,1158.955
182500,227500,1259.664
182500,232500,1265.9589
182500,637500,1507.5938
182500,642500,1505.7701
